,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13
History of diabetes,0.09982969815626307,0.016267173592166197,0.015429460273575599,-0.0018495641327859707,0.022125200059641692,0.10407347646506519,0.001137203226756566,-0.04837225089319327,0.014110676584385553,0.038598997088539345,-0.05138398353207746,0.02785788251401072,0.001703593158709447
Cancer,-0.11027557590241349,-0.030690223350965835,-0.0028254948135303434,-0.07428475048480786,0.06364863230714558,-0.03502873682535208,-0.057383420269789154,0.03594966221761595,-0.016109709775949294,0.017643588014860406,0.08168066869065545,0.014046330575249464,0.01723019366016214
BMI,-0.0463818488247163,0.043990011781520684,-0.00627119341344959,0.010610179748163563,-0.02491030591055658,-0.011110539226168866,0.00120665407363964,0.041939499709041636,-0.03450786608659997,0.04886097467918823,0.08111245263580968,0.015438886496610836,0.02835626325483062
Clinical depression,0.004950943671498465,0.035269653710708705,-0.0913716332346275,0.07840500595281975,0.034491402301919945,0.11808419451956707,0.034145309477516296,-0.09340460156073174,-0.005090560331749762,-0.03123729371168392,-0.019158347375656633,-0.04436392236015708,0.00969303645560107
Presence of one or more chronic infarcts,-0.029626709543183225,-0.0865739091768196,-0.0006490286081860352,0.07409657998328463,-0.002750484211677245,0.0415273794066154,0.06582516813490022,-0.019652769654427714,-0.055259089475843806,-0.06902495950421761,-0.04182426136587101,-0.005632259939638141,0.03659014150660973
Chronic microinfarcts,0.0012875960853458606,-0.06719404814477649,0.01878061554798464,-0.06225343826724551,0.07372094033218275,-0.024408095687021715,0.043423481091352856,-0.04012249199364314,0.014876422449884888,-0.11945883297060739,0.02526521166014232,-0.085271051385669,0.004259419611161309
Gross chronic infarcts,-0.04005603753955138,-0.06684661942382822,0.023736419203575148,0.03035748399228849,0.0354162922709862,0.11607668611418372,0.006725522558128566,-0.0061087819925245744,-0.10856868046679521,0.003429203536085414,-0.08952230687867255,0.03676478712295336,0.025918192013478218
Arteriolosclerosis,0.05247380155884583,-0.02311413511798599,0.0006110583861060317,0.024850879128199867,-0.02142470647913037,0.06872737570821603,-0.02009366099397338,0.015305782135436813,0.02425444529748559,-0.03836422192210387,0.0027994150469914584,-0.0009020365951502441,-0.008950560067570211
Cerebral atherosclerosis,0.011064455197569028,0.07938933854455428,0.03302557655915876,0.01745124335909531,0.002537106674504499,0.036092629811452996,-0.0051697897090095335,0.036581773467741704,0.004023791579075118,-0.03656293951897755,-0.03686337471124392,-0.022104149444441463,-0.03582903274494616
Cerebral amyloid angiopathy,0.022483786085194395,-0.06336998213843134,0.06318927301181085,0.025044517786536484,-0.013168910747642749,-0.019867334936313253,0.002906687977925918,0.02430338552119793,0.006659433378023469,0.05660771203264175,0.03448087648279741,0.040742558943047964,-0.024267602969686497
Lewy body load,-0.05256645534666169,-0.06762301467983463,-0.059917343361337506,0.03392905865679377,-0.12708865702346234,-0.0024165718434537675,-0.05506975995709764,0.04226829323702563,-0.013790966521275443,0.050594427637577016,0.021703742693417176,0.019116120682127428,-0.005507374577040453
TDP-43 stage,-0.0693737186709059,-0.08815190418310095,0.07789028608883923,-0.0059104775007218,0.03473125124001588,-0.02846987218008931,0.006975588977832843,0.05106160872130695,-0.009324260690229349,-0.024458362410242948,-0.0017301903055478155,-0.002426663730971969,-0.031001554810121446
Pathologic diagnosis of Lewy Body disease,-0.05487862336111405,-0.05318427983330146,-0.04945007029345677,0.024125386081018232,-0.09875590890387721,-0.07861883102309761,-0.015611725878101253,0.0040129933506425726,-0.023773063903215458,0.04277207788121215,0.05070589015256478,0.024999055328334532,0.02361228915167145
Parkinson's-like symptoms,-0.05284740184388488,-0.09360782754197847,0.0009015466706031055,-0.007867521212810036,0.05015863587159306,0.07369261562930231,-0.053392302564078765,-0.023325685280551182,0.0044943105998651875,-0.052239881861899706,-0.005391124247435804,-0.027821742693930403,-0.03328373666407204
CERAD score,0.020893648968135965,0.00855138020444441,0.034842816711205454,-0.08368178884270382,0.048883424747684305,0.02051775396822467,0.01931697176705037,-0.03118706615888391,-0.02994698409375269,-0.03301898870812508,-0.0349050540641445,-0.011860632035840809,0.045143884812432644
ε4 status,0.039191566249021675,-0.022406726748113268,-0.07370072551628203,0.07174128650538587,-0.04131531173506379,0.03191648824490527,-0.019429410794395287,-0.07331786419159916,0.00982059761445373,0.052261423892516076,0.046828644011866476,0.0032493703969816933,-0.03134974583006739
Neurofibrillary tangle scores,0.008766301138501116,0.02665129350775714,-0.021085497261305677,0.05306494238496807,-0.05484571847329538,-0.040444346635576806,0.020441517637300857,0.031038582686182255,0.05762599453989823,-0.0297633545339806,-0.000559307177155551,-0.015234512038963892,-0.034561700059846386
Neurofibrillary tangle burden,-0.013516313489942188,0.07810057678287101,-0.008681386962037496,0.06224137969506434,-0.049244733555493025,-0.004286721110119328,0.00509419930259586,0.04035875929776538,0.04702337450410462,-0.009531128706121555,-0.020081949772796825,0.028393968727567193,-0.03283988559518425
Tau Tangle Density,0.038532844495317624,0.03710701878179376,-0.041967532881253045,0.09412898920433084,-0.027057611708706356,0.020548933949955828,0.016678494310157797,0.00031041355175471526,0.04395385976203868,-0.02624584322850575,-0.02156918202111122,0.013454588603178424,-0.037696568109973023
Amyloid load,-0.049507139111214064,-0.031680966851036683,-0.022089355853710524,0.09210157496474454,-0.10520505434224449,0.010332275925709126,0.056026999599397186,0.06091362368174409,0.027748520220139038,0.018295137128881298,-0.004454706965701352,-0.043559926305424324,-0.029585045294904376
Presence of neurite plaques,-0.020323084559842854,-0.005671608220290086,-0.009906099261850288,0.06664535031348139,-0.0701958112715314,-0.053168072891051785,0.0417607839246165,0.047916582367953625,0.06677177842071969,0.014963863197362811,0.029179917864084765,0.00879443712613244,-0.03318376900207734
MMSE score,-0.011966240245227315,0.020588205532726753,0.04902512539211465,-0.04574420382293275,0.06466042895131262,-0.040041292964289876,0.008946542088424199,0.014944110590206977,-0.008587452053862136,-0.005319275454390739,0.00766426922123654,0.02561765090897701,0.03590032261273877
Global cognitive function,-0.018865169933650488,0.007819353878894788,0.034299299754040176,-0.030236982120963696,0.02909120064702052,-0.0659755477618875,0.02631656808088074,0.004165225977261553,-0.03210992758117929,-0.023201290671291716,-0.005162682815903589,-0.0016526764483026527,0.03164369783476334
Global AD pathology burden,-0.03212127306297647,0.01707846001635702,-0.014831129748511602,0.07299658997439613,-0.0673760639632074,-0.017079994212074557,0.0005010845286069074,0.024243248101762573,0.03972019595804934,0.030101370484922067,0.0221946346372431,0.02078130662171641,-0.04044312559946076
