,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13
History of diabetes,0.04011221489503433,0.026960079275940605,-0.009078011364059403,0.047281258875179394,-0.022504253100986468,-0.01981110603439833,-0.0123501062276519,0.006280035568799004,-0.028951150082824978,-0.0013204022367608855,0.029572605869173263,-0.0038933363060134982,0.028752037182844397
Cancer,-0.015372432681100948,0.011649915168083879,-0.002859533492264895,0.006385842266679422,0.058266223666715744,-0.035875683962177295,0.01818081363446646,-0.01591984622636351,-0.0050756184226759815,0.011367706223456748,-0.04168818764683378,0.04009690385273228,-0.003348237873563389
BMI,0.039799669693644,-0.012102426635762394,0.03502669875713354,-0.01272058131057719,0.022415298259398562,0.019706107758515782,0.06004958779673201,-0.008251882402692128,-0.007711278066316914,0.04759186829569654,-0.03412711902854969,0.017186063099724713,-0.010255690609513323
Clinical depression,-0.0026069959031694346,0.015074368340180028,0.012530521188680957,0.04551491276350406,-0.07813720634453332,0.06783498809978054,0.0014078791353202271,0.019487405640869367,-0.034573785325529065,-0.025134749179440825,-0.00012139540738929859,0.04693632506996652,0.012603911531440637
Presence of one or more chronic infarcts,-0.04234098597965475,0.03643187921355139,-0.03805925174230033,-0.0018328608928125732,0.017446936413261574,0.04061372558626996,0.03707099540562616,0.019588664589368716,0.02038702004270474,-0.03566472473548602,-0.046153675440691835,-0.0015444196606956878,0.01258149715391034
Chronic microinfarcts,0.0014192268769200316,0.01640463974543565,-0.019027135704347588,0.03784243880180008,0.04226784125334945,-0.07170898190376077,-0.034813786717101655,-0.010159159779341606,-0.017146843341840103,-0.06376940387462031,0.03633695035437239,0.08636255456354144,0.010833218630560124
Gross chronic infarcts,-0.06688966703750687,0.06182145733434309,-0.06538495465413119,-0.0030631761315233663,0.01860165550948348,0.0072383347285278924,-0.015345060172300666,0.05549907214044736,0.020394596615217992,-0.017499113266892203,-0.040879566851742544,-0.010833186125691398,-0.0014863118288739386
Arteriolosclerosis,0.014312201278360501,-0.06527265850986608,-0.011642553636939086,0.006345117627077953,0.003745010344225304,0.001659522492910821,-0.025398476055981653,0.021417597149619515,0.011492883288487778,-0.02310581005460657,-0.0002888527918468625,0.003261625924139561,-0.014694142253851097
Cerebral atherosclerosis,0.002583197570880374,-0.07537904309134542,0.03313561140640386,0.005718966579568238,0.004103538865226148,-0.010102508093865554,-0.062494977824288284,0.012812158940592405,0.023366101430462537,0.014244310975682644,0.05068735989454997,-0.012868922725744244,0.018388387027695314
Cerebral amyloid angiopathy,0.003388254751287998,-0.0041142402401382824,0.005188237085613359,-0.019872016388972142,0.0376456827227065,-0.0019643888891295092,0.00651821686664295,0.012223422839659584,0.06362688864151114,0.028798302994388424,-0.0383127326359352,-0.08526696720366811,-0.01768084666012344
Lewy body load,-0.02216108279260888,0.05365749538956587,-0.06185893699022537,0.04504453121863033,-0.03950609836171049,0.044320766139335825,0.06102466941716457,0.012826710375321362,-0.018724363649704662,0.027229467910546257,-0.06666762598334988,0.01802022744746619,-0.040673004207419795
TDP-43 stage,-0.05654261499590372,0.0010295056177135255,-0.012801829183122306,-0.056702152665792024,0.07399071925329193,-0.010620449744469311,0.0176578230194541,0.03411134532444828,0.0905635323200173,0.022735124131788725,-0.03138030171840154,-0.021056453637102446,-0.020131489288740454
Pathologic diagnosis of Lewy Body disease,-0.0380157946178969,0.04443995190645241,-0.03035404478070713,0.011040978730064604,0.0014561685073874087,0.04272480820142516,0.09822227720959906,-0.008585857057026377,0.0018914297148770703,0.011644627960293598,-0.07671069194930705,0.026959961262878085,-0.04519761121771225
Parkinson's-like symptoms,-0.06743449818807587,0.058681681689284365,-0.07232106777122269,-0.0035475436986111314,-0.02455461901133365,-0.009647616696847773,-0.08854632236243312,0.06648236499325225,-0.016362109210771112,-0.02213397751229635,-0.005433437359708893,0.040817303310232665,-0.025183166200925415
CERAD score,0.003459233169677206,0.04822601656662943,-0.0072728634850943216,-0.0029702779336392253,-0.004342301765638263,-0.02953267947361778,-0.06080281628516958,0.0005243257124581452,-0.05800000255817894,-0.061220480693632055,0.04797998504867166,0.04218554183844305,0.03538778020077091
ε4 status,0.05827136880098134,-0.07530602979742498,0.029811635544971016,0.038008035372559465,-0.03097973807928979,0.009416955316725135,0.011066913312949426,0.05520708925269117,-0.004084576244667598,0.008215693320356288,-0.056412308513488205,0.006702098194347188,-0.02742527525846288
Neurofibrillary tangle scores,0.019948019926808485,-0.06571282145421536,0.007670437102727885,0.025529349089957725,-0.007322139871654687,0.03619585971713247,0.03506116100293563,-0.02893886989318266,0.043660428910494944,0.012491979216490584,-0.017450284910917532,-0.07981316897159463,0.030869805890051994
Neurofibrillary tangle burden,0.0060850592851688055,-0.09415888863586151,0.015553067449865818,0.006068120322402166,-0.00985143036889637,0.04766205218549436,0.017218700831238384,-0.014245732532561733,0.03959904538581061,0.008006430985184361,-0.014555345991787726,-0.09627608111887694,0.033678963124802015
Tau Tangle Density,0.012602428420605742,-0.07525307699966978,0.03900531834820058,0.017821157781112887,-0.03956188537633478,0.0770245080741466,0.015180187996572694,-0.005431524926277846,0.03244639556831991,-0.009697433365375234,-0.01152281681820938,-0.08398854145835859,0.013903476312588505
Amyloid load,-0.01921246190505677,-0.029475950993334225,-0.025376248130357933,0.021330180538541906,-0.026055498571156976,0.054355127879902106,0.07772277242481795,-0.024338763231349522,0.0380456268772809,0.015944861607217902,-0.039856782471338635,-0.03796858450645536,-0.02054096446797841
Presence of neurite plaques,-1.3383018216129872e-05,-0.04348410734108751,-0.00018718537922892875,0.014344793496057568,0.012895660599615449,0.03116051035224139,0.06948811205422764,-0.048140798754335,0.07722344929952184,0.04742353587552907,-0.031230742302325098,-0.06443862502847206,0.0010170410858508338
MMSE score,-0.009983055101057396,0.02816187708110304,0.01090370172685202,-0.046424452038151987,0.034130322388874826,-0.012971577012993202,-0.0018740349366665975,-0.0380425256217039,-0.009038809273141817,0.014174692188222576,0.025635907466254465,-0.0030449895114136403,0.029861649355443453
Global cognitive function,-0.016854463073613667,0.050837080846184164,-0.0003465089463548304,-0.033162014365830765,0.03465156111039527,-0.011438342357297796,0.029502740031329213,-0.03837073796316495,-0.0001236397357071442,0.0017379518180527691,0.010177175583534832,0.019888481500786728,0.010321377304496886
Global AD pathology burden,-0.015053227378890952,-0.04722073171061407,-0.0007453506549842645,-0.0033754054920558355,-0.007114309962098394,0.0418698164170176,0.04747575497993978,-0.014864214822842193,0.047074769244066346,0.027164343553113438,-0.04776156481544984,-0.05937652981911108,-0.005520129696602817
