,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13
TDP-43 stage,-0.04954981316383813,0.07371468225576967,-0.0086783718801857,-0.10468844937342373,0.0948192394803389,0.009850304170601447,-0.01574953080020922,0.014770053970734191,0.061073573648328675,-0.05051503965202011,-0.055960391394374503,0.021300033676953684,-0.04224517317292277
Pathologic diagnosis of Lewy Body disease,-0.061037393090559354,0.026216099538278616,-0.02039493703164285,0.05376625792967478,-0.03532710812539841,0.12068107377844252,0.07394445023661192,-0.017535533072203794,0.029621125544943283,0.0071226617744435325,0.017613184031266074,0.010413905711976392,0.03054196737050001
Parkinson's-like symptoms,-0.015958255372153722,0.07890425160606344,-0.08247995551486992,0.010426857647868312,0.1046544695057246,-0.05821511608609427,-0.045378476822351604,-0.04855293400585753,0.11106425634920655,-0.0854536798491735,0.005365355740266556,0.05303591101882942,0.005008417301671468
CERAD score,0.002847061909336571,0.0025472355086450537,0.07336308176298445,0.001967514898336557,-0.006877161395114345,-0.0629271060078114,-0.03708858416408812,0.022237617271358995,-0.06453692783709024,0.031782423328204266,0.04988196377268233,-0.0740198255348567,0.044663508903344765
ε4 status,0.04729078970857963,-0.005108106039779808,-0.017087692846940537,0.06925356088867436,-0.10076112549188194,-0.02354019036888128,-0.013558744261010239,-0.09402200459210902,0.047086608686003284,0.01584819213592426,-0.012116730660748932,0.04452367711412209,-0.03979173889761193
Neurofibrillary tangle scores,0.04695381303759919,-0.033504389395348104,0.015433725255674434,-0.04257056788040314,-0.013309663237006457,0.06676912877201586,0.044129354238357135,0.03447760128599521,0.045762119800874246,-0.01785129746330161,-0.02744366369667036,0.009945377190420162,-0.03728426262668085
Neurofibrillary tangle burden,0.030166414152122432,-0.058352166497474434,0.011518124006951116,-0.07210285782788778,-0.002077770241756869,0.05845044361324245,0.05672338637927845,0.005896755956296986,0.051313404518997255,-0.02597771382703847,-0.051512486676206566,-0.005570378659930611,-0.0219915814646119
Tau Tangle Density,0.07292631266424436,-0.03929688940056345,-0.002557703794224799,-0.04331151320556393,-0.00466308218189327,0.034664832479873245,-0.00921742638862247,-0.03197896042550182,0.0729690845691136,-0.03667851104470342,-0.0791573050936454,-0.022790181489573274,-0.02569976471148319
Amyloid load,-0.03464073393999308,0.02222204046226521,-0.05589331380615819,0.02552215171351601,-0.07867375606884225,0.08336827263792039,0.023789169591764286,0.008306202303936286,0.056447319999853675,-0.03889651433506501,0.008094239242562107,0.007858865581722222,-0.03916896809060489
Presence of neurite plaques,0.019252548472072376,-0.014032573703520077,-0.025170666807610872,-0.03045441504531092,0.0002339858580680749,0.10105086913205596,0.04960919323279372,0.028054068280842868,0.04218210752230975,-0.029946580104395083,-0.03022230855311839,0.053788972635166556,-0.04144604979157336
MMSE score,-0.01845806141115931,-0.0026008736761725226,0.03620727273661895,-0.025719636281171004,0.02764200559082846,-0.008755177705318263,-0.01661024062191465,0.024458123874935206,-0.012127673386163466,0.043331527167244845,0.0033788182143147595,-0.008853009123083708,0.033944124889430285
Global cognitive function,-0.048357640790031076,0.031804701271216845,0.057343603276851195,-0.02742790740234339,-0.004894021145814261,0.03405105454962386,0.014508768214034644,0.005807524282171786,-0.029117834952479445,-0.009421555603732756,0.03361833721600027,-0.0314413835903384,0.04072589164757821
Global AD pathology burden,-0.01130610626871035,-0.00371979341270984,-0.034368641215202986,-0.028838997265744407,-0.02595602576358751,0.07122066743588946,0.0405623680082786,-0.012714283805237939,0.05378055674604687,-0.03932492983233846,-0.0506706619719395,0.04512501868631073,-0.03167380390652223
