,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13
CERAD score,0.04072087323474133,0.0037854278236120068,0.0291763096982696,-0.0011212355270921637,0.03311830039101855,0.07403525899325002,-0.051953303011101286,0.007509914251975963,-0.03327485020781125,0.07597423693920824,0.024944087079040538,0.019245068119013563,0.0317607260668057
ε4 status,0.0379061066895325,-0.02414015516279243,0.002996594106664406,0.015974768075072875,-0.053286980284101504,-0.08293127278230931,0.03135253819105811,-0.07512767708383766,-0.02860400310358574,-0.06389038593360327,-0.009990721630181004,0.01891713564017868,-0.004245339435072719
Neurofibrillary tangle scores,-0.013793362472369612,0.03302588481021833,-0.02963557221345038,0.007255258776728786,-0.040997306083459785,-0.05410911926501903,0.051635394896312053,0.05037529605254223,-0.010925582027273782,-0.02077405708504215,-0.0027185109955046275,-0.02694098505129882,-0.010023068139472655
Neurofibrillary tangle burden,-0.02282368716203823,0.08873498313192116,-0.07002818230950879,-0.0068080216289776296,-0.0158060238784407,-0.05249937218581908,0.05601970650771829,0.059301536278963236,-0.006703144909150186,-0.04698595540406548,-0.008344529291919617,-0.03993855730116066,-0.003875922518201812
Tau Tangle Density,0.029224929995912207,0.06467442210713437,-0.09285500612320645,0.022275128237470295,-0.021990788002142735,-0.07499108394580883,0.07030043082277514,0.02153746574577303,-0.022327992373631308,-0.03968340446020541,-0.007795739653282143,-0.02729833833540698,-0.02604561917981132
Amyloid load,-0.051737732867136496,-0.004595004184329136,0.03218176128561526,0.0038781606423873177,-0.09384447429903796,-0.08896992448032172,0.08683266958265023,0.06447721316043879,-0.005335103139726885,-0.04085023954050048,-0.030394459159919906,-0.016740189640062707,-0.02147017135701943
Presence of neurite plaques,-0.04100456957404807,0.006478753980597288,-0.0124528822312411,-0.00047057716491687894,-0.04357241470517869,-0.061795213053280326,0.044896821458408565,0.05582935917458675,0.008594742317066254,-0.06598388400942125,-0.02572836701489105,-0.01625890311290183,-0.025088165224994362
MMSE score,-0.012819496626280388,-0.001877838868296683,-0.005468515015730606,-0.02090702719014995,0.04322229469972673,0.04004330110373367,-0.08372330109516744,0.006531642629742625,0.05396565437622167,0.0009727943922929807,0.03862409307244853,-0.011610549349544657,0.006885987649569815
Global cognitive function,-0.018380743958268414,-0.024786777972944266,0.02067233499676445,-0.015672004389710642,-0.0051282233861686104,0.051431129298447294,-0.12280669510344204,0.018105296337561343,0.05602517019630761,0.048284596034226454,0.03406034505393626,0.006832209218874967,0.02024265190187334
Global AD pathology burden,-0.044416895160989636,0.0307107444153423,-0.03987361471115974,-0.006992018806296067,-0.03684199770205162,-0.0692204655354993,0.05652850353462712,0.03240539398933933,0.02769266869293156,-0.08248775345814921,-0.008977247410346988,-0.031004630558318987,-0.017902474828232776
