,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13
Pathologic diagnosis of Lewy Body disease,-0.020564830812171295,-0.02529044998022351,-0.0022488766339565187,0.05386057936452229,-0.07170056446151875,0.06154546534765025,-0.06184486260280252,-0.0021813878254927513,0.017632411399178934,0.01840538407866417,-0.042678726268150474,-0.021918107387387312,0.024080080920523304
Parkinson's-like symptoms,-0.07795048025318474,0.03513118723928952,-0.045641758703592814,0.052061256513464944,0.04279117620606527,-0.03446422425165756,0.07661160240847097,-0.04391491782083058,0.0078227961462379,-0.024573794172457558,-0.010660407108954953,0.012036197804559277,0.05008191588080988
CERAD score,0.001094195964222937,0.04559544705979408,-0.009475736744787487,0.034122265857484645,0.0771142787729619,-0.025316158006639847,0.00948163798707456,-0.008358600421579286,0.0027594357952142015,-0.03208971416313028,0.0632277473288287,0.041041654176490895,-0.03825594659066063
ε4 status,0.10674661758730293,-0.03219899846919268,-0.028565809426578624,0.016632099128901952,-0.015470093539215062,0.02821930527899195,-0.01919268129381568,-0.03617146108089063,-0.01829389458821968,0.019424842692465766,-0.07026058979720579,-0.04117929405877452,0.0001184354256575426
Neurofibrillary tangle scores,0.027273800042647324,-0.02726533964782189,0.0010726083774747635,-0.010451229721981316,-0.017108339619856375,0.0707256285368067,-0.016611954942590535,0.010556935913547666,-0.0032822442484340265,-0.015598600967613289,-0.029895439119832834,-0.012095964417795554,-0.06074260077167313
Neurofibrillary tangle burden,0.0428399765545368,-0.043262105231324594,-0.007904955118534672,-0.04344967498976316,-0.015355292385501575,0.07414937695762566,-0.002904999746101893,-0.015937139502334344,-0.013181410437905477,0.012885330724172443,-0.016577002483154125,-0.01702416500810281,-0.0715533836328078
Tau Tangle Density,0.03335114947329354,-0.0222719378234729,0.01685151416500282,-0.06216103594715061,0.03664672134011986,0.08091811679108622,0.03111048380573131,-0.016951741950081835,-0.012535460375747053,0.022665756430077223,-0.005194228702986347,-0.016400164217294455,-0.05091550423445785
Amyloid load,-0.0247256057304378,-0.05211491316816794,-0.015979220405515967,-0.013335178321480953,-0.04018405652161342,0.1023754719108795,-0.023354381874279663,0.007900889295151753,-0.01681027425860576,-0.02202602355280564,-0.006199127950010444,-0.03556444978354189,-0.014853090739395974
Presence of neurite plaques,0.0022596125402387078,-0.024882550538676846,0.02754025731025681,-0.026894666798359616,-0.07441326685583313,0.05510930825679469,-0.028804348448329523,0.035735822980305,-0.0013157699861296298,-0.003586103087861687,-0.056341447846151874,-0.02531315145769075,0.008666246558495435
MMSE score,-0.02587681396069952,0.004760679818055341,0.025418512142739245,-0.035867283145798234,-0.015975753853998118,-0.015481919708347327,-0.006839933011111036,0.03680463251594619,-0.015938816049391732,-0.014869957363591483,0.010491991553896117,0.022734951877674832,-0.01190984215836167
Global cognitive function,-0.034230973320079836,0.008166978215840939,0.018663049228316127,-0.01038574532951723,-0.032093411346571565,-0.007046009008622369,-0.035323399720047756,0.03576343029433031,0.009800494120721861,-0.0035241687170529863,0.016312400079533253,0.03153940362785385,0.014651742587259485
Global AD pathology burden,-0.012795377834425026,-0.04479265214772659,0.010704486046794977,-0.043723707499480645,-0.04989536630330436,0.045937054150824004,-0.00966506609677505,0.007691017676626456,0.0036874412489428642,0.03174417445761299,-0.07205944790793677,-0.03089875368888979,-0.006551255050043964
