,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13
Parkinson's-like symptoms,0.09347222582572094,-0.022719391794503357,0.02342752128999543,0.05967596363948094,-0.09676061479964083,-0.0152282790205865,-0.0443217719930322,-0.03961702770811793,0.020951998717123076,0.013831543143770397,-0.04382570807522459,-0.043264241794868076,0.05401862848994155
CERAD score,-0.0024531397475913946,0.009971573284524407,-0.05589980104134985,-0.019942706085189377,0.048923743753361365,-0.053053599595732574,0.06594568422645249,-0.07609765386161994,-0.029759145081164513,0.031600250418413384,0.05817505519900482,-0.014956873044138636,0.012655088798437374
ε4 status,-0.034472016168460594,-0.001266990010307956,-0.025230573725597453,0.01385372662900111,-0.06457662319952634,0.049872735778054886,-0.033981133286998734,0.03672282221255621,0.0069365090471498764,-0.025728363326147023,-0.05474577751206086,-0.03629071213692145,-0.012578101140014892
Neurofibrillary tangle scores,0.003363714361346772,-0.033676787524770484,0.05791880450987987,0.043702309408857734,-0.04714335834956639,0.011477436320513628,-0.06473197094316085,0.07334108283429473,0.03756467256153193,-0.07356751889485198,-0.015966593525880677,0.023958274773677023,-0.06170127620788572
Neurofibrillary tangle burden,0.016174099268688534,-0.018154930156991274,0.05000347983804118,0.04347874307048543,-0.05092536860946601,0.011366996056488835,-0.0749656358722442,0.0641566571945218,0.033187093067328935,-0.041214630678986106,-0.05395480096018524,0.010657212972775169,-0.03385950037039415
Tau Tangle Density,0.03847901459893429,-0.01111637975729994,0.03988590342122844,0.059664548315144304,-0.06134521494208147,0.01141215577381923,-0.07249173858399703,0.0406515379580854,0.037815451904151726,-0.05256517849724332,-0.05721675851933596,0.002219596716198921,-0.030924050200635936
Amyloid load,0.0024137228452171112,-0.015637871406581863,0.03665643299286031,0.03154467722206368,-0.05643233659463934,0.07439034782117233,-0.09786505005031274,0.06282431836124677,0.012307043266046674,-0.06881245078453004,0.02377672921477181,0.002792709254490165,-0.056165576237300945
Presence of neurite plaques,0.012337629653842962,-0.0019044789607578197,0.047538987182108236,0.018459770076861413,-0.052884230857084595,0.05958647802642383,-0.06794794372452967,0.07730802285627933,0.019113020896673452,-0.04253349318712181,-0.07340092698103921,-0.002361100459667066,0.027607597930596594
MMSE score,-0.03908869984771918,0.04095777683243175,-0.010383795977417929,-0.059923928671080325,0.0992284320579203,-0.052185837093732916,0.08949104907184982,-0.059904536635634824,-0.024217767718301697,0.07453590235741746,0.062319242710520764,0.01155646414321417,0.023921436876382502
Global cognitive function,-0.06650817424569429,0.039710804321896866,-0.012224723981123032,-0.034282839338831514,0.11035447241281938,-0.0221600450536453,0.05708604674385103,-0.03815814095651021,-0.026725083603395223,0.038132719367937884,0.09675094427029694,0.007189385952549845,-0.017746083429844465
Global AD pathology burden,0.01280265895490737,-0.008052828806470964,0.054153167409457394,0.04597159979068885,-0.06287371599804188,0.027354234057540398,-0.08752311071765972,0.06533718534405436,0.034516886565892156,-0.04043596529313167,-0.049327213084941375,-0.0009874044416027536,0.003944790401314231
