,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13
History of diabetes,-0.0022725818592221,0.03618819892885336,-0.007664774411140349,0.011580230201996918,-0.012511529871056422,-0.017204233414295587,0.008290343890594047,-0.011508484135945634,-0.03756033770983614,-0.01900429862298024,0.008705172492973777,-0.012557789216112437,-0.024054497703868447
Cancer,0.0055560931370670615,0.04488036796384154,-0.0134720410212782,0.012790634415810706,0.017581558423111696,0.04016645840155406,0.046563411007433,-0.004052254835972459,0.026698242079763585,0.017007865987312118,-0.01527694864149255,0.012707721923837643,0.002659527712008222
BMI,0.010232042730967646,-0.0261362699649455,0.00048648936116274223,0.011605875636281553,-0.00887783498343241,-0.009741122907696237,-0.006025865644888257,0.01660346981913209,-0.010596337513640046,-0.027547265214239457,0.020421811266520654,-0.013205258428906574,-0.01086689345222628
Clinical depression,-0.01254606715439165,0.011689603151251993,-0.02535796110207722,-0.004174086142128559,0.014520055496732706,0.030635399425747133,0.013134834703398204,-0.005591713533348749,0.014935539538188948,0.016762755435518178,-0.015245399521308718,0.0016275858059946692,0.018895368116438126
Presence of one or more chronic infarcts,-0.0006296332714062845,-0.06164607160335317,0.030840905127431244,-0.001347724818341081,0.03413429891402841,-0.03699562416893914,5.882206609458027e-05,-0.0067255091871575405,0.0004535477670136283,-0.01911925071737351,-0.0022427203615343655,0.002101525047266109,-0.0012469073561378584
Chronic microinfarcts,0.009871730786213034,-0.09442058597844785,0.01923969764615592,0.03784652341413167,-0.006296694054061403,-0.023278259890513672,0.01226578692168427,-0.01568466968452691,-0.022035835209982736,-0.03719708977950939,0.010639796946709228,0.011969883105922369,-0.00434672102519341
Gross chronic infarcts,0.017837304498540353,-0.02547339266140666,0.023157258723068883,-0.005415098775199423,0.04016736021346957,-0.033853627012356335,0.0004919689033393353,0.004112746064179467,0.01662738111009638,-0.009806163959877512,-0.029640917871321042,0.009903955276861005,0.006159296943524927
Arteriolosclerosis,0.008934242510161899,-0.0033906875943068345,0.01034174247129347,0.01401935058357066,0.041922270197772865,-0.009282066768773212,0.04787596028954153,-0.026436299265030168,0.030226928691249745,0.04045301863135565,-0.03915078045316962,0.014652865108720756,-0.01939739983644469
Cerebral atherosclerosis,0.038647931603168095,-0.0029523747775689036,0.026922857251291954,-0.021644215333225723,0.03281955532136354,-0.04306706316486763,-0.03525807253111379,0.03426407393397432,0.010877684639185519,0.04778603177731927,-0.006739392518624564,0.007175381331405748,-0.0263831873317732
Cerebral amyloid angiopathy,-0.009804820769134543,-0.03787352998422538,0.02781545977269647,-0.009504991600700374,-0.002490325762098935,0.03933362895162028,0.048024149840686335,-0.016004613704780946,0.011250663907309671,0.001359993479033045,-0.02393389177587742,0.0072918473804122405,-0.00805884098520155
Lewy body load,-0.025268963943173163,-0.011683689186459852,-0.0032614324607952217,0.008194696636056981,0.016925263348899384,0.013221513710196973,0.03395873857614016,-0.015960222451473566,0.030756541050147124,-0.039243689732030546,-0.014537804505395905,-0.014080757356861125,0.001963484761697232
TDP-43 stage,0.01613541649396275,-0.062892010881313,0.01884835439527854,0.009386322772401796,0.007943334663748518,0.05375512449561035,0.049246305843014475,0.006877265093516719,0.06296812882523788,0.02343713587607313,-0.05752360423294315,-0.011161614292469035,0.024610734637318964
Pathologic diagnosis of Lewy Body disease,-0.036396855732866086,-0.019955681299698776,-0.004921088516023618,0.005229632517050112,0.014354446930874612,0.012362176541642296,0.03195674690995375,-0.02855138860533622,0.022409729692597805,-0.04191866142276484,-0.003669514548903958,-0.006937333859468671,0.014257300407159458
Parkinson's-like symptoms,0.02044140151371011,-0.07933968191262095,0.02610978779786956,0.03156616608457048,0.03638403903837732,-0.007727539488816797,0.02197699186896604,0.017638919972049378,0.008443045602339673,0.025045780066491434,-0.05957997374647407,0.05908979804539809,-0.0284055446233833
CERAD score,0.012290584829302146,0.007189635028365393,-0.016010208947353402,-0.01996758480273921,-0.01972673887315727,-0.035720302390048385,-0.08949654328741162,0.0642267063047212,-0.03541113078300014,0.0008361217724233722,0.01560257741302544,0.0077248136804946126,-0.004908905648448361
ε4 status,-0.015483006960648105,0.02925153369346739,-0.03231760698535909,-0.00760216441039,0.023049450208136504,0.02657406055285278,0.04642211046929449,-0.01059458819913251,0.03180884048469429,0.010572911975559072,-0.05684405753069715,-0.03721517637370313,-0.016219872848219716
Neurofibrillary tangle scores,-0.03013937978360351,-0.02508200668697329,-0.005334655969936333,0.027655314412620206,0.03999049637110512,-0.001108521208754876,0.06590745806746293,-0.08312620476989398,0.044274190506437494,-0.02930317348347658,-0.0016967547304323333,-0.01359225487639188,0.03873355912732376
Neurofibrillary tangle burden,-0.010176243885957403,-0.023083983948680806,0.005833608951001502,0.026968436888688076,0.03453645624891676,-0.004080066478632624,0.0690887612273147,-0.06716606463539121,0.044724774920911106,-0.0032179625560754127,-0.02590451334262328,-0.00750054261472813,0.02717625552709911
Tau Tangle Density,0.00443869559505107,-0.015224500932746719,0.01029358702725818,0.03755975865470525,0.04781665936760909,-0.01617195920092745,0.06620888843417341,-0.05980734331760052,0.052361565871127176,-0.01017709522397921,-0.03060924301627022,-0.015824429568107985,0.013935447708912115
Amyloid load,-0.0038230680225680848,-0.007885563020372799,-0.005356228967903719,0.03342302034710818,0.027243199311341497,0.015931357823045326,0.10263025057211651,-0.07800217938432472,0.01501633916041612,-0.021501367217985557,-0.011712697982967238,-0.011059227143026927,0.0004986803011334404
Presence of neurite plaques,-0.010579527132357783,-0.015187239373800036,0.017312907402286012,0.018957623309421287,0.015021966631690248,0.032343259950916955,0.08406312986530916,-0.05211278144160665,0.01815414608992209,0.0007476135448134949,-0.03728794330114956,0.017146203145472057,0.0014507849238003683
MMSE score,-0.003399780594944358,0.04080457325642066,0.008175836645586833,-0.04038007461299221,-0.04462504252444362,-0.007501690198482507,-0.08886903053431774,0.05869331004358379,-0.0618600544349434,-0.012112417615624715,0.06571086968974865,0.01762086354481523,-0.0022353444595210334
Global cognitive function,-0.0073996621903515795,0.06576624219867941,-0.006903554360367979,-0.0271172046233962,-0.04707019025868745,-0.0037680849764293845,-0.06267933153834591,0.03577841277040866,-0.06301336891307295,-0.02472941258116731,0.07124192260903509,0.004492139867180375,-0.007188723809610929
Global AD pathology burden,-0.0034981603395816854,-0.015235083799246355,0.0145850304299664,0.029484536704512006,0.033116295209708546,0.006378402250707826,0.08519457409096612,-0.06574603527495491,0.024888781795435497,1.1768200636546227e-05,-0.02831507491558879,0.0034445466575166576,-0.006934440855390033
